time,id,celsius,farenh
2016/9/15 18:27:0,28 94 E9 3 0 0 80 5E,21.06,69.91
2016/9/15 18:27:3,28 2C9 3 0 0 80 84,21.00,69.80
2016/9/15 18:27:6,28 CA DE 3 0 0 80 B6,20.94,69.69
2016/9/15 18:27:10,28 23 DE 3 0 0 80 9,21.00,69.80
2016/9/15 18:27:13,28 7B DF 3 0 0 80 4B,20.94,69.69
2016/9/15 18:27:16,28F 6E CF 43 16 3 29,20.75,69.35
2016/9/15 18:30:18,28 94 E9 3 0 0 80 5E,20.87,69.57
2016/9/15 18:30:21,28 2C9 3 0 0 80 84,20.81,69.46
2016/9/15 18:30:24,28 CA DE 3 0 0 80 B6,20.75,69.35
2016/9/15 18:30:27,28 23 DE 3 0 0 80 9,20.81,69.46
2016/9/15 18:30:30,28 7B DF 3 0 0 80 4B,20.81,69.46
2016/9/15 18:30:34,28F 6E CF 43 16 3 29,20.56,69.01
2016/9/15 18:33:36,28 94 E9 3 0 0 80 5E,20.62,69.12
2016/9/15 18:33:39,28 2C9 3 0 0 80 84,20.56,69.01
2016/9/15 18:33:42,28 CA DE 3 0 0 80 B6,20.44,68.79
2016/9/15 18:33:45,28 23 DE 3 0 0 80 9,20.56,69.01
2016/9/15 18:33:48,28 7B DF 3 0 0 80 4B,20.56,69.01
2016/9/15 18:33:51,28F 6E CF 43 16 3 29,20.31,68.56
2016/9/15 18:36:53,28 94 E9 3 0 0 80 5E,20.50,68.90
2016/9/15 18:36:57,28 2C9 3 0 0 80 84,20.44,68.79
2016/9/15 18:37:0,28 CA DE 3 0 0 80 B6,20.31,68.56
2016/9/15 18:37:3,28 23 DE 3 0 0 80 9,20.44,68.79
2016/9/15 18:37:6,28 7B DF 3 0 0 80 4B,20.44,68.79
2016/9/15 18:37:9,28F 6E CF 43 16 3 29,20.12,68.22
2016/9/15 18:40:11,28 94 E9 3 0 0 80 5E,20.31,68.56
2016/9/15 18:40:14,28 2C9 3 0 0 80 84,20.31,68.56
2016/9/15 18:40:17,28 CA DE 3 0 0 80 B6,20.12,68.22
2016/9/15 18:40:21,28 23 DE 3 0 0 80 9,20.25,68.45
2016/9/15 18:40:24,28 7B DF 3 0 0 80 4B,20.25,68.45
2016/9/15 18:40:27,28F 6E CF 43 16 3 29,19.94,67.89
2016/9/15 18:43:29,28 94 E9 3 0 0 80 5E,20.12,68.22
2016/9/15 18:43:32,28 2C9 3 0 0 80 84,20.12,68.22
2016/9/15 18:43:35,28 CA DE 3 0 0 80 B6,19.94,67.89
2016/9/15 18:43:38,28 23 DE 3 0 0 80 9,20.06,68.11
2016/9/15 18:43:41,28 7B DF 3 0 0 80 4B,20.06,68.11
2016/9/15 18:43:45,28F 6E CF 43 16 3 29,19.75,67.55
2016/9/15 18:46:47,28 94 E9 3 0 0 80 5E,19.94,67.89
2016/9/15 18:46:50,28 2C9 3 0 0 80 84,19.87,67.77
2016/9/15 18:46:53,28 CA DE 3 0 0 80 B6,19.75,67.55
2016/9/15 18:46:56,28 23 DE 3 0 0 80 9,19.87,67.77
2016/9/15 18:46:59,28 7B DF 3 0 0 80 4B,19.87,67.77
2016/9/15 18:47:2,28F 6E CF 43 16 3 29,19.56,67.21
2016/9/15 18:50:4,28 94 E9 3 0 0 80 5E,19.81,67.66
2016/9/15 18:50:8,28 2C9 3 0 0 80 84,19.75,67.55
2016/9/15 18:50:11,28 CA DE 3 0 0 80 B6,19.62,67.32
2016/9/15 18:50:14,28 23 DE 3 0 0 80 9,19.75,67.55
2016/9/15 18:50:17,28 7B DF 3 0 0 80 4B,19.75,67.55
2016/9/15 18:50:20,28F 6E CF 43 16 3 29,19.37,66.87
2016/9/15 18:53:22,28 94 E9 3 0 0 80 5E,19.62,67.32
2016/9/15 18:53:25,28 2C9 3 0 0 80 84,19.62,67.32
2016/9/15 18:53:28,28 CA DE 3 0 0 80 B6,19.44,66.99
2016/9/15 18:53:32,28 23 DE 3 0 0 80 9,19.62,67.32
2016/9/15 18:53:35,28 7B DF 3 0 0 80 4B,19.56,67.21
2016/9/15 18:53:38,28F 6E CF 43 16 3 29,19.25,66.65
2016/9/15 18:56:40,28 94 E9 3 0 0 80 5E,19.44,66.99
2016/9/15 18:56:43,28 2C9 3 0 0 80 84,19.37,66.87
2016/9/15 18:56:46,28 CA DE 3 0 0 80 B6,19.25,66.65
2016/9/15 18:56:49,28 23 DE 3 0 0 80 9,19.37,66.87
2016/9/15 18:56:52,28 7B DF 3 0 0 80 4B,19.31,66.76
2016/9/15 18:56:56,28F 6E CF 43 16 3 29,19.06,66.31
2016/9/15 18:59:58,28 94 E9 3 0 0 80 5E,19.31,66.76
2016/9/15 19:0:1,28 2C9 3 0 0 80 84,19.25,66.65
2016/9/15 19:0:4,28 CA DE 3 0 0 80 B6,19.06,66.31
2016/9/15 19:0:7,28 23 DE 3 0 0 80 9,19.25,66.65
2016/9/15 19:0:10,28 7B DF 3 0 0 80 4B,19.19,66.54
2016/9/15 19:0:13,28F 6E CF 43 16 3 29,18.87,65.97
2016/9/15 19:3:15,28 94 E9 3 0 0 80 5E,19.06,66.31
2016/9/15 19:3:19,28 2C9 3 0 0 80 84,19.06,66.31
2016/9/15 19:3:22,28 CA DE 3 0 0 80 B6,18.87,65.97
2016/9/15 19:3:25,28 23 DE 3 0 0 80 9,19.06,66.31
2016/9/15 19:3:28,28 7B DF 3 0 0 80 4B,19.00,66.20
2016/9/15 19:3:31,28F 6E CF 43 16 3 29,18.69,65.64
2016/9/15 19:6:33,28 94 E9 3 0 0 80 5E,18.87,65.97
2016/9/15 19:6:36,28 2C9 3 0 0 80 84,18.81,65.86
2016/9/15 19:6:39,28 CA DE 3 0 0 80 B6,18.62,65.52
2016/9/15 19:6:43,28 23 DE 3 0 0 80 9,18.87,65.97
2016/9/15 19:6:46,28 7B DF 3 0 0 80 4B,18.81,65.86
2016/9/15 19:6:49,28F 6E CF 43 16 3 29,18.44,65.19
2016/9/15 19:9:51,28 94 E9 3 0 0 80 5E,18.87,65.97
2016/9/15 19:9:54,28 2C9 3 0 0 80 84,18.81,65.86
2016/9/15 19:9:57,28 CA DE 3 0 0 80 B6,18.56,65.41
2016/9/15 19:10:0,28 23 DE 3 0 0 80 9,18.81,65.86
2016/9/15 19:10:3,28 7B DF 3 0 0 80 4B,18.75,65.75
2016/9/15 19:10:7,28F 6E CF 43 16 3 29,18.37,65.07
2016/9/15 19:13:9,28 94 E9 3 0 0 80 5E,18.62,65.52
2016/9/15 19:13:12,28 2C9 3 0 0 80 84,18.62,65.52
2016/9/15 19:13:15,28 CA DE 3 0 0 80 B6,18.44,65.19
2016/9/15 19:13:18,28 23 DE 3 0 0 80 9,18.62,65.52
2016/9/15 19:13:21,28 7B DF 3 0 0 80 4B,18.56,65.41
2016/9/15 19:13:24,28F 6E CF 43 16 3 29,18.19,64.74
2016/9/15 19:16:26,28 94 E9 3 0 0 80 5E,18.62,65.52
2016/9/15 19:16:30,28 2C9 3 0 0 80 84,18.56,65.41
2016/9/15 19:16:33,28 CA DE 3 0 0 80 B6,18.31,64.96
2016/9/15 19:16:36,28 23 DE 3 0 0 80 9,18.56,65.41
2016/9/15 19:16:39,28 7B DF 3 0 0 80 4B,18.50,65.30
2016/9/15 19:16:42,28F 6E CF 43 16 3 29,18.06,64.51
2016/9/15 19:19:44,28 94 E9 3 0 0 80 5E,18.56,65.41
2016/9/15 19:19:47,28 2C9 3 0 0 80 84,18.50,65.30
2016/9/15 19:19:50,28 CA DE 3 0 0 80 B6,18.25,64.85
2016/9/15 19:19:54,28 23 DE 3 0 0 80 9,18.50,65.30
2016/9/15 19:19:57,28 7B DF 3 0 0 80 4B,18.44,65.19
2016/9/15 19:20:0,28F 6E CF 43 16 3 29,17.94,64.29
2016/9/15 19:23:2,28 94 E9 3 0 0 80 5E,18.50,65.30
2016/9/15 19:23:5,28 2C9 3 0 0 80 84,18.44,65.19
2016/9/15 19:23:8,28 CA DE 3 0 0 80 B6,18.19,64.74
2016/9/15 19:23:11,28 23 DE 3 0 0 80 9,18.44,65.19
2016/9/15 19:23:14,28 7B DF 3 0 0 80 4B,18.37,65.07
2016/9/15 19:23:18,28F 6E CF 43 16 3 29,17.94,64.29
2016/9/15 19:26:20,28 94 E9 3 0 0 80 5E,18.37,65.07
2016/9/15 19:26:23,28 2C9 3 0 0 80 84,18.37,65.07
2016/9/15 19:26:26,28 CA DE 3 0 0 80 B6,18.12,64.62
2016/9/15 19:26:29,28 23 DE 3 0 0 80 9,18.37,65.07
2016/9/15 19:26:32,28 7B DF 3 0 0 80 4B,18.25,64.85
2016/9/15 19:26:35,28F 6E CF 43 16 3 29,17.81,64.06
2016/9/15 19:29:37,28 94 E9 3 0 0 80 5E,18.25,64.85
2016/9/15 19:29:41,28 2C9 3 0 0 80 84,18.19,64.74
2016/9/15 19:29:44,28 CA DE 3 0 0 80 B6,17.94,64.29
2016/9/15 19:29:47,28 23 DE 3 0 0 80 9,18.19,64.74
2016/9/15 19:29:50,28 7B DF 3 0 0 80 4B,18.12,64.62
2016/9/15 19:29:53,28F 6E CF 43 16 3 29,17.69,63.84
2016/9/15 19:32:55,28 94 E9 3 0 0 80 5E,18.12,64.62
2016/9/15 19:32:58,28 2C9 3 0 0 80 84,18.06,64.51
2016/9/15 19:33:1,28 CA DE 3 0 0 80 B6,17.81,64.06
2016/9/15 19:33:5,28 23 DE 3 0 0 80 9,18.06,64.51
2016/9/15 19:33:8,28 7B DF 3 0 0 80 4B,17.94,64.29
2016/9/15 19:33:11,28F 6E CF 43 16 3 29,17.56,63.61
2016/9/15 19:36:13,28 94 E9 3 0 0 80 5E,17.87,64.18
2016/9/15 19:36:16,28 2C9 3 0 0 80 84,17.81,64.06
2016/9/15 19:36:19,28 CA DE 3 0 0 80 B6,17.56,63.61
2016/9/15 19:36:22,28 23 DE 3 0 0 80 9,17.81,64.06
2016/9/15 19:36:25,28 7B DF 3 0 0 80 4B,17.75,63.95
2016/9/15 19:36:29,28F 6E CF 43 16 3 29,17.31,63.16
2016/9/15 19:39:31,28 94 E9 3 0 0 80 5E,17.75,63.95
2016/9/15 19:39:34,28 2C9 3 0 0 80 84,17.69,63.84
2016/9/15 19:39:37,28 CA DE 3 0 0 80 B6,17.44,63.39
2016/9/15 19:39:40,28 23 DE 3 0 0 80 9,17.69,63.84
2016/9/15 19:39:43,28 7B DF 3 0 0 80 4B,17.62,63.72
2016/9/15 19:39:46,28F 6E CF 43 16 3 29,17.19,62.94
2016/9/15 19:42:48,28 94 E9 3 0 0 80 5E,17.62,63.72
2016/9/15 19:42:52,28 2C9 3 0 0 80 84,17.50,63.50
2016/9/15 19:42:55,28 CA DE 3 0 0 80 B6,17.25,63.05
2016/9/15 19:42:58,28 23 DE 3 0 0 80 9,17.56,63.61
2016/9/15 19:43:1,28 7B DF 3 0 0 80 4B,17.37,63.28
2016/9/15 19:43:4,28F 6E CF 43 16 3 29,17.00,62.60
2016/9/15 19:46:6,28 94 E9 3 0 0 80 5E,17.56,63.61
2016/9/15 19:46:9,28 2C9 3 0 0 80 84,17.44,63.39
2016/9/15 19:46:12,28 CA DE 3 0 0 80 B6,17.12,62.82
2016/9/15 19:46:16,28 23 DE 3 0 0 80 9,17.50,63.50
2016/9/15 19:46:19,28 7B DF 3 0 0 80 4B,17.31,63.16
2016/9/15 19:46:22,28F 6E CF 43 16 3 29,16.87,62.38
2016/9/15 19:49:24,28 94 E9 3 0 0 80 5E,17.62,63.72
2016/9/15 19:49:27,28 2C9 3 0 0 80 84,17.44,63.39
2016/9/15 19:49:30,28 CA DE 3 0 0 80 B6,17.19,62.94
2016/9/15 19:49:33,28 23 DE 3 0 0 80 9,17.56,63.61
2016/9/15 19:49:36,28 7B DF 3 0 0 80 4B,17.37,63.28
2016/9/15 19:49:40,28F 6E CF 43 16 3 29,16.94,62.49
2016/9/15 19:52:42,28 94 E9 3 0 0 80 5E,17.69,63.84
2016/9/15 19:52:45,28 2C9 3 0 0 80 84,17.62,63.72
2016/9/15 19:52:48,28 CA DE 3 0 0 80 B6,17.37,63.28
2016/9/15 19:52:51,28 23 DE 3 0 0 80 9,17.62,63.72
2016/9/15 19:52:54,28 7B DF 3 0 0 80 4B,17.56,63.61
2016/9/15 19:52:57,28F 6E CF 43 16 3 29,17.00,62.60
2016/9/15 19:55:59,28 94 E9 3 0 0 80 5E,17.19,62.94
2016/9/15 19:56:3,28 2C9 3 0 0 80 84,17.19,62.94
2016/9/15 19:56:6,28 CA DE 3 0 0 80 B6,16.94,62.49
2016/9/15 19:56:9,28 23 DE 3 0 0 80 9,17.19,62.94
2016/9/15 19:56:12,28 7B DF 3 0 0 80 4B,17.06,62.71
2016/9/15 19:56:15,28F 6E CF 43 16 3 29,16.69,62.04
2016/9/15 19:59:17,28 94 E9 3 0 0 80 5E,17.62,63.72
2016/9/15 19:59:20,28 2C9 3 0 0 80 84,17.50,63.50
2016/9/15 19:59:23,28 CA DE 3 0 0 80 B6,17.06,62.71
2016/9/15 19:59:27,28 23 DE 3 0 0 80 9,17.50,63.50
2016/9/15 19:59:30,28 7B DF 3 0 0 80 4B,17.37,63.28
2016/9/15 19:59:33,28F 6E CF 43 16 3 29,16.69,62.04
2016/9/15 20:2:35,28 94 E9 3 0 0 80 5E,18.00,64.40
2016/9/15 20:2:38,28 2C9 3 0 0 80 84,17.94,64.29
2016/9/15 20:2:41,28 CA DE 3 0 0 80 B6,17.56,63.61
2016/9/15 20:2:44,28 23 DE 3 0 0 80 9,17.87,64.18
2016/9/15 20:2:47,28 7B DF 3 0 0 80 4B,17.81,64.06
2016/9/15 20:2:51,28F 6E CF 43 16 3 29,17.06,62.71
2016/9/15 20:5:53,28 94 E9 3 0 0 80 5E,17.37,63.28
2016/9/15 20:5:56,28 2C9 3 0 0 80 84,17.31,63.16
2016/9/15 20:5:59,28 CA DE 3 0 0 80 B6,17.06,62.71
2016/9/15 20:6:2,28 23 DE 3 0 0 80 9,17.37,63.28
2016/9/15 20:6:5,28 7B DF 3 0 0 80 4B,17.25,63.05
2016/9/15 20:6:8,28F 6E CF 43 16 3 29,16.75,62.15
2016/9/15 20:9:10,28 94 E9 3 0 0 80 5E,17.31,63.16
2016/9/15 20:9:14,28 2C9 3 0 0 80 84,17.19,62.94
2016/9/15 20:9:17,28 CA DE 3 0 0 80 B6,16.87,62.38
2016/9/15 20:9:20,28 23 DE 3 0 0 80 9,17.19,62.94
2016/9/15 20:9:23,28 7B DF 3 0 0 80 4B,17.06,62.71
2016/9/15 20:9:26,28F 6E CF 43 16 3 29,16.56,61.81
2016/9/15 20:12:28,28 94 E9 3 0 0 80 5E,17.12,62.82
2016/9/15 20:12:31,28 2C9 3 0 0 80 84,17.00,62.60
2016/9/15 20:12:34,28 CA DE 3 0 0 80 B6,16.69,62.04
2016/9/15 20:12:38,28 23 DE 3 0 0 80 9,17.06,62.71
2016/9/15 20:12:41,28 7B DF 3 0 0 80 4B,16.87,62.38
2016/9/15 20:12:44,28F 6E CF 43 16 3 29,16.37,61.47
2016/9/15 20:15:46,28 94 E9 3 0 0 80 5E,17.31,63.16
2016/9/15 20:15:49,28 2C9 3 0 0 80 84,17.19,62.94
2016/9/15 20:15:52,28 CA DE 3 0 0 80 B6,16.81,62.26
2016/9/15 20:15:55,28 23 DE 3 0 0 80 9,17.19,62.94
2016/9/15 20:15:58,28 7B DF 3 0 0 80 4B,17.06,62.71
2016/9/15 20:16:2,28F 6E CF 43 16 3 29,16.44,61.59
2016/9/15 20:19:4,28 94 E9 3 0 0 80 5E,17.19,62.94
2016/9/15 20:19:7,28 2C9 3 0 0 80 84,17.06,62.71
2016/9/15 20:19:10,28 CA DE 3 0 0 80 B6,16.69,62.04
2016/9/15 20:19:13,28 23 DE 3 0 0 80 9,17.12,62.82
2016/9/15 20:19:16,28 7B DF 3 0 0 80 4B,16.94,62.49
2016/9/15 20:19:19,28F 6E CF 43 16 3 29,16.37,61.47
2016/9/15 20:22:21,28 94 E9 3 0 0 80 5E,16.81,62.26
2016/9/15 20:22:25,28 2C9 3 0 0 80 84,16.75,62.15
2016/9/15 20:22:28,28 CA DE 3 0 0 80 B6,16.50,61.70
2016/9/15 20:22:31,28 23 DE 3 0 0 80 9,16.75,62.15
2016/9/15 20:22:34,28 7B DF 3 0 0 80 4B,16.62,61.93
2016/9/15 20:22:37,28F 6E CF 43 16 3 29,16.25,61.25
2016/9/15 20:25:39,28 94 E9 3 0 0 80 5E,16.56,61.81
2016/9/15 20:25:42,28 2C9 3 0 0 80 84,16.56,61.81
2016/9/15 20:25:45,28 CA DE 3 0 0 80 B6,16.31,61.36
2016/9/15 20:25:49,28 23 DE 3 0 0 80 9,16.56,61.81
2016/9/15 20:25:52,28 7B DF 3 0 0 80 4B,16.44,61.59
2016/9/15 20:25:55,28F 6E CF 43 16 3 29,16.00,60.80
2016/9/15 20:28:57,28 94 E9 3 0 0 80 5E,16.56,61.81
2016/9/15 20:29:0,28 2C9 3 0 0 80 84,16.50,61.70
2016/9/15 20:29:3,28 CA DE 3 0 0 80 B6,16.12,61.03
2016/9/15 20:29:6,28 23 DE 3 0 0 80 9,16.44,61.59
2016/9/15 20:29:9,28 7B DF 3 0 0 80 4B,16.37,61.47
2016/9/15 20:29:13,28F 6E CF 43 16 3 29,15.88,60.57
2016/9/15 20:32:15,28 94 E9 3 0 0 80 5E,16.44,61.59
2016/9/15 20:32:18,28 2C9 3 0 0 80 84,16.37,61.47
2016/9/15 20:32:21,28 CA DE 3 0 0 80 B6,16.06,60.91
2016/9/15 20:32:24,28 23 DE 3 0 0 80 9,16.37,61.47
2016/9/15 20:32:27,28 7B DF 3 0 0 80 4B,16.25,61.25
2016/9/15 20:32:30,28F 6E CF 43 16 3 29,15.75,60.35
2016/9/15 20:35:32,28 94 E9 3 0 0 80 5E,16.31,61.36
2016/9/15 20:35:36,28 2C9 3 0 0 80 84,16.19,61.14
2016/9/15 20:35:39,28 CA DE 3 0 0 80 B6,15.88,60.57
2016/9/15 20:35:42,28 23 DE 3 0 0 80 9,16.19,61.14
2016/9/15 20:35:45,28 7B DF 3 0 0 80 4B,16.06,60.91
2016/9/15 20:35:48,28F 6E CF 43 16 3 29,15.63,60.13
2016/9/15 20:38:50,28 94 E9 3 0 0 80 5E,15.94,60.69
2016/9/15 20:38:53,28 2C9 3 0 0 80 84,15.88,60.57
2016/9/15 20:38:56,28 CA DE 3 0 0 80 B6,15.56,60.01
2016/9/15 20:39:0,28 23 DE 3 0 0 80 9,15.88,60.57
2016/9/15 20:39:3,28 7B DF 3 0 0 80 4B,15.75,60.35
2016/9/15 20:39:6,28F 6E CF 43 16 3 29,15.38,59.68
2016/9/15 20:42:8,28 94 E9 3 0 0 80 5E,15.88,60.57
2016/9/15 20:42:11,28 2C9 3 0 0 80 84,15.81,60.46
2016/9/15 20:42:14,28 CA DE 3 0 0 80 B6,15.56,60.01
2016/9/15 20:42:17,28 23 DE 3 0 0 80 9,15.81,60.46
2016/9/15 20:42:20,28 7B DF 3 0 0 80 4B,15.75,60.35
2016/9/15 20:42:24,28F 6E CF 43 16 3 29,15.25,59.45
2016/9/15 20:45:26,28 94 E9 3 0 0 80 5E,16.00,60.80
2016/9/15 20:45:29,28 2C9 3 0 0 80 84,15.94,60.69
2016/9/15 20:45:32,28 CA DE 3 0 0 80 B6,15.63,60.13
2016/9/15 20:45:35,28 23 DE 3 0 0 80 9,15.94,60.69
2016/9/15 20:45:38,28 7B DF 3 0 0 80 4B,15.81,60.46
2016/9/15 20:45:41,28F 6E CF 43 16 3 29,15.31,59.56
2016/9/15 20:48:43,28 94 E9 3 0 0 80 5E,15.88,60.57
2016/9/15 20:48:47,28 2C9 3 0 0 80 84,15.81,60.46
2016/9/15 20:48:50,28 CA DE 3 0 0 80 B6,15.50,59.90
2016/9/15 20:48:53,28 23 DE 3 0 0 80 9,15.81,60.46
2016/9/15 20:48:56,28 7B DF 3 0 0 80 4B,15.69,60.24
2016/9/15 20:48:59,28F 6E CF 43 16 3 29,15.25,59.45
2016/9/15 20:52:1,28 94 E9 3 0 0 80 5E,15.88,60.57
2016/9/15 20:52:4,28 2C9 3 0 0 80 84,15.81,60.46
2016/9/15 20:52:7,28 CA DE 3 0 0 80 B6,15.50,59.90
2016/9/15 20:52:11,28 23 DE 3 0 0 80 9,15.75,60.35
2016/9/15 20:52:14,28 7B DF 3 0 0 80 4B,15.69,60.24
2016/9/15 20:52:17,28F 6E CF 43 16 3 29,15.19,59.34
2016/9/15 20:55:19,28 94 E9 3 0 0 80 5E,15.81,60.46
2016/9/15 20:55:22,28 2C9 3 0 0 80 84,15.75,60.35
2016/9/15 20:55:25,28 CA DE 3 0 0 80 B6,15.44,59.79
2016/9/15 20:55:28,28 23 DE 3 0 0 80 9,15.75,60.35
2016/9/15 20:55:31,28 7B DF 3 0 0 80 4B,15.63,60.13
2016/9/15 20:55:35,28F 6E CF 43 16 3 29,15.13,59.22
2016/9/15 20:58:37,28 94 E9 3 0 0 80 5E,15.94,60.69
2016/9/15 20:58:40,28 2C9 3 0 0 80 84,15.88,60.57
2016/9/15 20:58:43,28 CA DE 3 0 0 80 B6,15.50,59.90
2016/9/15 20:58:46,28 23 DE 3 0 0 80 9,15.81,60.46
2016/9/15 20:58:49,28 7B DF 3 0 0 80 4B,15.75,60.35
2016/9/15 20:58:52,28F 6E CF 43 16 3 29,15.19,59.34
2016/9/15 21:1:54,28 94 E9 3 0 0 80 5E,15.88,60.57
2016/9/15 21:1:58,28 2C9 3 0 0 80 84,15.81,60.46
2016/9/15 21:2:1,28 CA DE 3 0 0 80 B6,15.44,59.79
2016/9/15 21:2:4,28 23 DE 3 0 0 80 9,15.81,60.46
2016/9/15 21:2:7,28 7B DF 3 0 0 80 4B,15.69,60.24
2016/9/15 21:2:10,28F 6E CF 43 16 3 29,15.13,59.22
2016/9/15 21:5:12,28 94 E9 3 0 0 80 5E,15.81,60.46
2016/9/15 21:5:15,28 2C9 3 0 0 80 84,15.69,60.24
2016/9/15 21:5:18,28 CA DE 3 0 0 80 B6,15.38,59.68
2016/9/15 21:5:22,28 23 DE 3 0 0 80 9,15.69,60.24
2016/9/15 21:5:25,28 7B DF 3 0 0 80 4B,15.56,60.01
2016/9/15 21:5:28,28F 6E CF 43 16 3 29,15.06,59.11
2016/9/15 21:8:30,28 94 E9 3 0 0 80 5E,15.63,60.13
2016/9/15 21:8:33,28 2C9 3 0 0 80 84,15.56,60.01
2016/9/15 21:8:36,28 CA DE 3 0 0 80 B6,15.25,59.45
2016/9/15 21:8:39,28 23 DE 3 0 0 80 9,15.56,60.01
2016/9/15 21:8:42,28 7B DF 3 0 0 80 4B,15.44,59.79
2016/9/15 21:8:46,28F 6E CF 43 16 3 29,14.94,58.89
2016/9/15 21:11:48,28 94 E9 3 0 0 80 5E,15.63,60.13
2016/9/15 21:11:51,28 2C9 3 0 0 80 84,15.56,60.01
2016/9/15 21:11:54,28 CA DE 3 0 0 80 B6,15.25,59.45
2016/9/15 21:11:57,28 23 DE 3 0 0 80 9,15.56,60.01
2016/9/15 21:12:0,28 7B DF 3 0 0 80 4B,15.44,59.79
2016/9/15 21:12:3,28F 6E CF 43 16 3 29,14.94,58.89
2016/9/15 21:15:5,28 94 E9 3 0 0 80 5E,15.56,60.01
2016/9/15 21:15:9,28 2C9 3 0 0 80 84,15.56,60.01
2016/9/15 21:15:12,28 CA DE 3 0 0 80 B6,15.25,59.45
2016/9/15 21:15:15,28 23 DE 3 0 0 80 9,15.50,59.90
2016/9/15 21:15:18,28 7B DF 3 0 0 80 4B,15.44,59.79
2016/9/15 21:15:21,28F 6E CF 43 16 3 29,14.94,58.89
2016/9/15 21:18:23,28 94 E9 3 0 0 80 5E,15.75,60.35
2016/9/15 21:18:26,28 2C9 3 0 0 80 84,15.75,60.35
2016/9/15 21:18:29,28 CA DE 3 0 0 80 B6,15.44,59.79
2016/9/15 21:18:33,28 23 DE 3 0 0 80 9,15.69,60.24
2016/9/15 21:18:36,28 7B DF 3 0 0 80 4B,15.63,60.13
2016/9/15 21:18:39,28F 6E CF 43 16 3 29,15.00,59.00
2016/9/15 21:21:41,28 94 E9 3 0 0 80 5E,15.81,60.46
2016/9/15 21:21:44,28 2C9 3 0 0 80 84,15.75,60.35
2016/9/15 21:21:47,28 CA DE 3 0 0 80 B6,15.44,59.79
2016/9/15 21:21:50,28 23 DE 3 0 0 80 9,15.75,60.35
2016/9/15 21:21:53,28 7B DF 3 0 0 80 4B,15.56,60.01
2016/9/15 21:21:57,28F 6E CF 43 16 3 29,15.06,59.11
2016/9/15 21:24:59,28 94 E9 3 0 0 80 5E,15.75,60.35
2016/9/15 21:25:2,28 2C9 3 0 0 80 84,15.69,60.24
2016/9/15 21:25:5,28 CA DE 3 0 0 80 B6,15.38,59.68
2016/9/15 21:25:8,28 23 DE 3 0 0 80 9,15.63,60.13
2016/9/15 21:25:11,28 7B DF 3 0 0 80 4B,15.56,60.01
2016/9/15 21:25:14,28F 6E CF 43 16 3 29,15.00,59.00
2016/9/15 21:28:16,28 94 E9 3 0 0 80 5E,15.56,60.01
2016/9/15 21:28:20,28 2C9 3 0 0 80 84,15.56,60.01
2016/9/15 21:28:23,28 CA DE 3 0 0 80 B6,15.25,59.45
2016/9/15 21:28:26,28 23 DE 3 0 0 80 9,15.56,60.01
2016/9/15 21:28:29,28 7B DF 3 0 0 80 4B,15.44,59.79
2016/9/15 21:28:32,28F 6E CF 43 16 3 29,14.94,58.89
2016/9/15 21:31:34,28 94 E9 3 0 0 80 5E,15.56,60.01
2016/9/15 21:31:37,28 2C9 3 0 0 80 84,15.50,59.90
2016/9/15 21:31:40,28 CA DE 3 0 0 80 B6,15.19,59.34
2016/9/15 21:31:44,28 23 DE 3 0 0 80 9,15.50,59.90
2016/9/15 21:31:47,28 7B DF 3 0 0 80 4B,15.38,59.68
2016/9/15 21:31:50,28F 6E CF 43 16 3 29,14.88,58.78
2016/9/15 21:34:52,28 94 E9 3 0 0 80 5E,15.63,60.13
2016/9/15 21:34:55,28 2C9 3 0 0 80 84,15.56,60.01
2016/9/15 21:34:58,28 CA DE 3 0 0 80 B6,15.25,59.45
2016/9/15 21:35:1,28 23 DE 3 0 0 80 9,15.50,59.90
2016/9/15 21:35:4,28 7B DF 3 0 0 80 4B,15.44,59.79
2016/9/15 21:35:8,28F 6E CF 43 16 3 29,14.88,58.78
2016/9/15 21:38:10,28 94 E9 3 0 0 80 5E,15.63,60.13
2016/9/15 21:38:13,28 2C9 3 0 0 80 84,15.56,60.01
2016/9/15 21:38:16,28 CA DE 3 0 0 80 B6,15.25,59.45
2016/9/15 21:38:19,28 23 DE 3 0 0 80 9,15.56,60.01
2016/9/15 21:38:22,28 7B DF 3 0 0 80 4B,15.44,59.79
2016/9/15 21:38:25,28F 6E CF 43 16 3 29,14.94,58.89
2016/9/15 21:41:27,28 94 E9 3 0 0 80 5E,15.69,60.24
2016/9/15 21:41:31,28 2C9 3 0 0 80 84,15.63,60.13
2016/9/15 21:41:34,28 CA DE 3 0 0 80 B6,15.25,59.45
2016/9/15 21:41:37,28 23 DE 3 0 0 80 9,15.63,60.13
2016/9/15 21:41:40,28 7B DF 3 0 0 80 4B,15.50,59.90
2016/9/15 21:41:43,28F 6E CF 43 16 3 29,14.88,58.78
2016/9/15 21:44:45,28 94 E9 3 0 0 80 5E,15.63,60.13
2016/9/15 21:44:48,28 2C9 3 0 0 80 84,15.56,60.01
2016/9/15 21:44:51,28 CA DE 3 0 0 80 B6,15.19,59.34
2016/9/15 21:44:55,28 23 DE 3 0 0 80 9,15.56,60.01
2016/9/15 21:44:58,28 7B DF 3 0 0 80 4B,15.44,59.79
2016/9/15 21:45:1,28F 6E CF 43 16 3 29,14.81,58.66
